Institute,Academic Program Name,quota,seat type,Gender,opening rank,closing rank
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,16927,19772
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Female-only (including Supernumerary) ,17430,17430
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,5944,6665
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture) ",AI ,OPEN ,Gender-Neutral ,944,1667
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture) ",AI ,EWS ,Gender-Neutral ,665,678
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture) ",AI ,OBC-NCL ,Gender-Neutral ,597,1085
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture) ",AI ,SC ,Gender-Neutral ,351,431
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture) ",AI ,ST ,Gender-Neutral ,169,229
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture) ",HS ,OPEN ,Gender-Neutral ,1948,9499
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture) ",HS ,SC ,Gender-Neutral ,3588,3677
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,15530,19251
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,24376,26589
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,1263,1263
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,3116,3699
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,8515,9552
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,3996,5803
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,2982,3401
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,30408,35711
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,42917,50188
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,8190,8301
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,7782,11559
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,7462,8510
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,55039,57068
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,58078,58078
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,4107,4107
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9618,9637
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,18082,19723
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9545,11859
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,5217,5217
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,82385,91376
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,75883,103780
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,17978,21535
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,18066,21374
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,8782,23727
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,39389,49909
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,44873,55026
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,3436,3436
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,8164,8624
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,15871,19536
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,5195,11282
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,5115,5664
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,55520,82308
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,74966,88813
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,14447,17013
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,19733,23663
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,10592,20337
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,24167,53237
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,57562,58887
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,4021,4021
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,8744,8927
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,17793,19326
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,8960,10729
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,3225,4233
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,66886,75669
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,87312,103051
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,13333,13358
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,18397,19045
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,5617,13668
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,10209,18030
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,16893,23503
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,880,1050
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,2812,3374
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,5218,8471
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,1119,1119
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,3233,5582
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,1587,2666
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,18357,30267
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,27403,41767
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,5048,7644
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,6039,11295
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,2682,7292
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,24787,31361
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,38006,38276
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,2617,2617
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,5890,6123
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,13841,14718
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9347,9786
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4639,4968
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,49318,53882
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,43789,65415
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,9993,10104
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,13787,17040
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,9444,15107
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,19878,27924
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,25185,34915
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,1265,1347
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,4589,5474
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,9020,13424
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,5697,9079
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,3732,4734
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,31805,50935
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,47572,59919
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,8406,9640
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,10893,16922
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,5264,11639
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,52599,59904
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,62176,62176
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,3005,3005
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9919,10078
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,19816,20906
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,11315,12189
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4694,4694
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,96783,106423
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,122392,122465
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,20503,24026
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,28013,28023
"Birla Institute of Technology, Mesra, Ranchi","Food Engineering and Technology (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,24601,32498
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",AI ,OPEN ,Gender-Neutral ,22223,31152
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",AI ,OPEN ,Female-only (including Supernumerary) ,34930,38704
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",AI ,EWS ,Gender-Neutral ,5400,6806
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",AI ,OBC-NCL ,Gender-Neutral ,11706,14854
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",AI ,SC ,Gender-Neutral ,8737,10330
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",AI ,ST ,Gender-Neutral ,4151,5214
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",HS ,OPEN ,Gender-Neutral ,49445,65629
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",HS ,OPEN ,Female-only (including Supernumerary) ,51690,65932
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",HS ,EWS ,Gender-Neutral ,10745,12558
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",HS ,SC ,Gender-Neutral ,12272,18705
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science) ",HS ,ST ,Gender-Neutral ,11504,18958
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,31389,43489
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,43915,53467
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,7332,8057
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,13840,18290
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9380,10594
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,5119,5597
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,54254,66709
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,78404,87225
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,10935,13321
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,15605,19036
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,11043,21703
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",AI ,OPEN ,Gender-Neutral ,47152,55470
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",AI ,OPEN ,Female-only (including Supernumerary) ,59109,59109
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",AI ,EWS ,Gender-Neutral ,9268,9690
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",AI ,OBC-NCL ,Gender-Neutral ,19924,20661
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",AI ,SC ,Gender-Neutral ,4837,10899
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",AI ,ST ,Gender-Neutral ,4389,4389
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",HS ,OPEN ,Gender-Neutral ,70351,102547
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",HS ,OPEN ,Female-only (including Supernumerary) ,99214,110795
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",HS ,EWS ,Gender-Neutral ,23484,24483
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science) ",HS ,SC ,Gender-Neutral ,25447,25447
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,46644,55546
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,56611,64083
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,3666,3666
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9139,9529
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,18730,20374
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,11402,12042
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,5219,6182
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,67695,94141
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Female-only (including Supernumerary) ,89481,104699
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,19217,19800
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,22024,28086
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",AI ,OPEN ,Gender-Neutral ,36220,41337
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",AI ,OPEN ,Female-only (including Supernumerary) ,45399,45399
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",AI ,EWS ,Gender-Neutral ,6937,6951
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",AI ,OBC-NCL ,Gender-Neutral ,13669,16456
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",AI ,SC ,Gender-Neutral ,9405,10942
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",AI ,ST ,Gender-Neutral ,3795,3795
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",HS ,OPEN ,Gender-Neutral ,65278,70085
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",HS ,OPEN ,Female-only (including Supernumerary) ,80691,90331
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",HS ,EWS ,Gender-Neutral ,16109,16723
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science) ",HS ,SC ,Gender-Neutral ,25108,25108
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,40539,72273
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,3608,3608
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,11838,12821
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,22330,26209
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,8113,12824
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,3158,6348
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,56727,78861
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,12952,14043
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,25335,30414
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,8929,13249
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4434,6422
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,56633,82972
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,3736,3736
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,13708,14472
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,26521,29739
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9357,14342
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,6557,6933
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,66298,97236
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,16347,17039
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,31165,36292
